transaction_id,user_id,transaction_amount,transaction_type,transaction_time,location,is_foreign_transaction,device_type,is_new_device,is_new_location,account_age_days,avg_transaction_amount,transactions_last_24h,failed_logins_24h,time_since_last_txn,txn_hour,is_weekend,is_fraud
T0027634,U3772,2731.26,UPI,01-01-2025 10:33,Delhi,0,Mobile,0,0,715,3390.76,0,0,1113,10,0,0
T0035690,U4574,4297.04,UPI,28-06-2024 07:03,Bangalore,0,Desktop,1,0,230,2992.54,3,0,761,7,0,0
T0006924,U1698,7224.97,UPI,05-09-2024 18:56,Mumbai,0,Mobile,0,0,2515,5698.72,2,2,1253,18,0,0
T0054418,U6436,6458.99,RTGS,16-01-2024 23:41,Delhi,0,Mobile,0,0,1365,5569.37,0,0,918,23,0,0
T0033477,U4359,4897.07,RTGS,02-05-2024 16:53,Delhi,0,Tablet,0,0,747,4915.74,2,1,305,16,0,0
T0014345,U2441,4567.45,POS,28-11-2024 17:10,Mumbai,0,Mobile,0,1,843,4426.11,2,0,1394,17,0,0
T0088867,U9853,6585.015,IMPS,08-01-2024 23:26,Bangalore,1,Mobile,1,1,2585,3972.53,1,1,1387,23,0,1
T0089179,U9884,282.4192501,RTGS,28-12-2024 16:05,Chennai,0,Mobile,0,1,3237,4762.22,7,0,976,16,1,1
T0090231,U9987,4639.37,RTGS,06-01-2024 09:46,Chennai,0,Mobile,0,0,1005,4590.32,2,0,311,9,1,0
T0093541,U10320,3284.97,NEFT,08-10-2024 05:55,Mumbai,0,Mobile,0,0,1127,3435.26,3,0,1182,5,0,0
T0095011,U10470,3710.82,RTGS,19-07-2024 19:32,Hyderabad,0,Mobile,0,0,2613,5294.2,2,2,200,19,0,0
T0078604,U8854,2546.76,IMPS,26-04-2024 15:49,Bangalore,0,Mobile,0,0,250,3988.95,3,2,829,15,0,0
T0038923,U4899,3989.7,NEFT,09-11-2024 15:14,Delhi,0,Tablet,0,0,2112,3512.27,2,1,979,15,1,0
T0049287,U5922,4237.73,NEFT,10-06-2024 10:36,Delhi,0,Mobile,0,0,883,3584.88,3,1,8,10,0,0
T0014052,U2412,3562.635,UPI,01-02-2024 07:22,Hyderabad,1,Desktop,1,1,2153,3414.19,1,0,400,7,0,1
T0048340,U5827,4599.2,POS,17-11-2024 18:28,Delhi,0,Desktop,0,0,349,4264.37,1,1,1185,18,1,0
T0062077,U7204,6702.33,POS,11-12-2024 00:48,Hyderabad,0,Tablet,0,0,2876,4755.47,3,0,1159,0,0,0
T0063775,U7375,5235.48,POS,23-06-2024 16:08,Bangalore,1,Mobile,0,0,2398,4045.13,3,1,394,16,1,0
T0081055,U9092,5557.29,IMPS,07-03-2024 02:40,Kolkata,0,Mobile,0,0,836,5304.12,2,0,908,2,0,0
T0065971,U7594,2378.84,RTGS,25-02-2024 02:05,Hyderabad,0,Tablet,0,1,992,2464.35,0,0,134,2,1,0
T0048740,U5870,5211.25,IMPS,02-02-2024 23:45,Chennai,0,Mobile,0,0,727,4599.49,2,1,925,23,0,0
T0010366,U2043,5281.79,UPI,11-06-2024 08:37,Hyderabad,0,Mobile,0,0,2088,4859.7,3,0,905,8,0,0
T0066365,U7631,3535.87,UPI,29-12-2024 18:20,Bangalore,0,Mobile,0,0,516,3136.74,3,0,1148,18,1,0
T0024319,U3446,4719.58,NEFT,31-03-2024 18:06,Mumbai,0,Mobile,0,0,766,3696.54,1,0,1098,18,1,0
T0085001,U9471,3104.6,NEFT,07-10-2024 21:44,Hyderabad,0,Desktop,0,0,1227,1168.58,1,1,269,21,0,0
T0061135,U7108,4411.1,NEFT,31-12-2024 13:46,Hyderabad,0,Mobile,0,0,1746,2844.91,2,0,1145,13,0,0
T0011706,U2174,4251.81,IMPS,08-10-2024 10:30,Chennai,1,Mobile,0,0,1866,4532.29,2,0,1247,10,0,0
T0082143,U9197,2790.67,UPI,06-10-2024 04:44,Chennai,0,Desktop,0,0,2225,3430.06,0,0,858,4,1,0
T0002615,U1268,2418.68,NEFT,08-11-2024 09:38,Chennai,0,Mobile,0,0,1414,3845.07,2,0,121,9,0,0
T0089838,U9947,3263.92,IMPS,28-05-2024 20:01,Kolkata,0,Mobile,0,0,492,4617.03,2,0,229,20,0,0
T0034153,U4426,3243.05,POS,17-05-2024 09:00,Chennai,0,Mobile,0,0,3419,4695.07,2,0,666,9,0,0
T0006590,U1666,3660.39,ATM Withdrawal,12-05-2024 23:10,Delhi,0,Mobile,0,0,938,3821.66,2,2,662,23,1,0
T0029774,U3994,3327.55,RTGS,28-10-2024 02:00,Chennai,0,Mobile,0,1,3471,3880.17,4,0,462,2,0,0
T0002497,U1257,12005.12,UPI,18-07-2024 16:06,Bangalore,0,Desktop,1,0,1137,5219.73,2,0,1176,16,0,1
T0046319,U5617,3780.15,IMPS,02-12-2024 08:00,Bangalore,0,Desktop,0,0,1359,3670.92,4,1,1433,8,0,0
T0055755,U6569,3271.9,POS,26-01-2024 08:33,Bangalore,0,Mobile,0,0,3540,2821.53,16,1,2,8,0,1
T0019508,U2959,1820.52,IMPS,09-03-2024 22:47,Mumbai,0,Mobile,0,0,826,3788.11,0,0,399,22,1,0
T0031359,U4145,5176.79,POS,06-05-2024 00:06,Delhi,0,Mobile,0,0,2686,4947.73,2,1,516,0,0,0
T0002420,U1248,5890.86,IMPS,14-01-2024 15:56,Kolkata,0,Tablet,0,0,940,5229.67,1,0,113,15,1,0
T0026014,U3611,5181.76,POS,03-07-2024 20:33,Mumbai,0,Desktop,1,0,1148,4931.4,2,2,554,20,0,0
T0034279,U4440,2316.23,NEFT,27-09-2024 21:58,Delhi,0,Mobile,0,0,2405,2424,3,0,1269,21,0,0
T0031735,U4184,441.72,IMPS,06-07-2024 17:31,Delhi,1,Mobile,0,0,2122,2103.99,3,1,891,17,1,0
T0048521,U5847,4510.49,POS,27-07-2024 09:48,Chennai,0,Mobile,0,0,1058,4124.24,1,2,396,9,1,0
T0017877,U2796,2891.59,NEFT,28-11-2024 13:23,Hyderabad,0,Mobile,0,0,1665,4394.21,1,0,484,13,0,0
T0072771,U8282,3724.23,UPI,02-06-2024 03:45,Chennai,0,Mobile,0,0,2627,3373.66,1,1,85,2,0,1
T0023998,U3415,2264.82,ATM Withdrawal,07-02-2024 22:26,Chennai,0,Mobile,0,0,1965,1999.31,1,0,446,22,0,0
T0064270,U7424,5043.96,NEFT,10-12-2024 21:56,Hyderabad,0,Mobile,0,0,1162,3358.03,2,0,794,21,0,0
T0026423,U3652,5252.47,UPI,20-04-2024 19:50,Kolkata,0,Desktop,0,0,3561,4127.58,1,0,509,19,1,0
T0067857,U7783,2121.48,UPI,01-02-2024 09:54,Hyderabad,0,Mobile,0,0,2876,3058.45,1,2,821,9,0,0
T0071624,U8168,4543.55,UPI,13-07-2024 18:09,Delhi,0,Mobile,0,0,1959,4562.8,2,0,1207,18,1,0
T0063498,U7346,1317.6,UPI,05-09-2024 22:41,Bangalore,0,Mobile,0,0,1729,2479.93,14,0,3,22,0,1
T0036096,U4615,3096.74,ATM Withdrawal,11-10-2024 15:33,Bangalore,0,Mobile,1,0,2058,2893.44,1,0,206,15,0,0
T0001211,U1120,3360.08,IMPS,30-04-2024 02:59,Chennai,0,Mobile,0,0,1907,4529.69,2,0,580,2,0,0
T0057916,U6792,4256.3,NEFT,28-09-2024 17:03,Bangalore,0,Mobile,0,0,1379,2764.57,3,0,682,17,1,0
T0042609,U5249,4566.69,NEFT,19-08-2024 07:32,Delhi,0,Mobile,0,0,3372,4495.64,2,0,502,7,0,0
T0033773,U4386,8332.38,IMPS,24-02-2024 05:24,Chennai,1,Mobile,1,1,2045,5032.74,1,0,1289,5,1,1
T0011640,U2168,4612.47,ATM Withdrawal,27-06-2024 17:11,Chennai,1,Mobile,0,0,3540,3806.6,2,0,1102,17,0,0
T0073157,U8321,5102.68,IMPS,21-12-2024 06:13,Chennai,0,Mobile,0,0,1448,3816.17,3,0,920,6,1,0
T0080613,U9048,3627.35,RTGS,13-12-2024 10:08,Hyderabad,0,Tablet,0,0,1860,3186.68,2,0,349,10,0,0
T0081775,U9161,4964.04,UPI,19-03-2024 04:14,Delhi,0,Mobile,0,0,1934,4488.49,0,0,549,4,0,0
T0043865,U5371,3291.01,ATM Withdrawal,07-03-2024 18:04,Hyderabad,0,Tablet,0,0,1558,3801.87,2,1,1389,18,0,0
T0025894,U3600,3913.2,IMPS,28-07-2024 09:17,Delhi,0,Mobile,0,0,142,3013.27,3,1,1218,9,1,0
T0036259,U4631,4397.74,ATM Withdrawal,28-11-2024 16:18,Bangalore,0,Mobile,0,0,2623,3992.74,1,1,620,16,0,0
T0043069,U5296,7452.9,RTGS,11-07-2024 23:02,Bangalore,1,Mobile,1,1,244,5512.9,4,0,1271,23,0,1
T0016734,U2681,4313.65,NEFT,13-11-2024 18:39,Mumbai,1,Mobile,0,0,3332,4853.74,0,1,1244,18,0,0
T0067928,U7790,5184.73,IMPS,25-04-2024 08:36,Kolkata,0,Mobile,0,0,1310,5194.88,3,0,142,8,0,0
T0059928,U6987,1335.58,ATM Withdrawal,17-12-2024 03:43,Chennai,0,Desktop,0,0,2291,1946.4,4,0,859,3,0,0
T0010170,U2025,2397.49,IMPS,20-03-2024 01:05,Kolkata,0,Mobile,0,0,2209,2831.13,2,0,8,1,0,0
T0055918,U6585,5073.57,UPI,04-11-2024 20:09,Bangalore,0,Desktop,0,1,2826,3958.05,1,1,98,20,0,0
T0025533,U3566,3860.6,UPI,25-10-2024 20:01,Chennai,0,Mobile,0,0,2182,3790.9,2,1,930,20,0,0
T0083913,U9367,4082.26,UPI,30-07-2024 03:18,Chennai,0,Mobile,0,0,2553,4372.65,2,0,711,3,0,0
T0050958,U6088,1956.42,UPI,12-03-2024 19:23,Bangalore,0,Mobile,0,0,1567,2440.58,1,1,822,19,0,0
T0027014,U3706,4980.7,IMPS,06-07-2024 14:08,Delhi,0,Mobile,0,0,2494,4079.83,1,2,148,14,1,0
T0073538,U8356,243.2452216,IMPS,05-09-2024 02:57,Hyderabad,0,Mobile,0,1,3151,3716.33,9,0,1201,2,0,1
T0053698,U6364,2814.33,IMPS,12-02-2024 14:52,Kolkata,0,Desktop,0,1,2306,3971.05,2,0,854,14,0,0
T0070675,U8074,2445.26,POS,26-05-2024 03:58,Bangalore,0,Tablet,0,0,2427,3935.39,0,0,129,3,1,0
T0047629,U5752,5067.45,POS,21-01-2024 19:59,Delhi,0,Mobile,0,0,2194,3302.75,3,1,153,19,1,0
T0067133,U7710,4558.92,ATM Withdrawal,23-06-2024 03:56,Mumbai,0,Tablet,0,0,1195,4587.31,2,1,824,3,1,0
T0068078,U7805,5588.59,UPI,10-04-2024 13:19,Mumbai,0,Desktop,0,0,2192,4800.65,2,0,787,13,0,0
T0019381,U2947,6987.2,UPI,08-01-2024 13:31,Delhi,0,Mobile,0,0,3398,6080.46,3,2,105,13,0,0
T0045874,U5572,5904.28,IMPS,01-07-2024 05:09,Kolkata,0,Tablet,0,0,1830,5556.76,1,0,1359,5,0,0
T0062402,U7237,3914.26,UPI,22-06-2024 16:09,Delhi,0,Mobile,0,0,2942,3397.9,0,0,425,16,1,0
T0071040,U8108,5968.26,IMPS,17-02-2024 20:10,Chennai,0,Mobile,0,0,3113,4703.38,1,1,317,20,1,0
T0014887,U2490,3740.13,ATM Withdrawal,03-01-2025 01:45,Delhi,0,Desktop,0,1,1028,3375.88,4,0,875,1,0,0
T0095194,U10489,4237.98,NEFT,03-05-2024 07:51,Hyderabad,0,Tablet,1,0,3536,3561.78,1,0,179,7,0,0
T0015966,U2597,2442.14,IMPS,14-01-2024 14:31,Delhi,0,Mobile,0,0,383,2780.12,1,0,362,14,1,0
T0077350,U8734,4051.34,IMPS,29-11-2024 11:18,Bangalore,0,Desktop,0,0,3220,2790.54,3,0,877,11,0,0
T0007524,U1759,3942.18,IMPS,06-06-2024 12:51,Mumbai,1,Mobile,0,0,1023,4044.33,5,0,1141,12,0,0
T0034797,U4489,3350.36,UPI,02-01-2025 16:11,Chennai,0,Mobile,0,0,478,3509.83,3,0,737,2,0,1
T0061695,U7162,5430.27,NEFT,01-02-2024 07:25,Bangalore,0,Tablet,0,0,3625,4085.91,0,0,1168,7,0,0
T0090246,U9989,3966.21,UPI,22-08-2024 23:41,Hyderabad,0,Mobile,0,0,3463,5045.08,3,1,1414,23,0,0
T0059052,U6898,5481.48,IMPS,05-07-2024 08:23,Kolkata,0,Desktop,0,0,2683,4623,1,0,1166,8,0,0
T0011004,U2104,3935.09,POS,14-01-2024 18:02,Hyderabad,0,Mobile,0,0,1512,4448.05,4,0,315,18,1,0
T0055046,U6501,4035.67,IMPS,20-07-2024 22:02,Mumbai,0,Mobile,0,0,440,2175.84,2,0,369,22,1,0
T0086899,U9662,3278.64,UPI,14-09-2024 08:42,Mumbai,1,Mobile,0,0,2961,3494.51,3,1,373,8,1,0
T0011902,U2195,2603.3,ATM Withdrawal,29-12-2024 06:33,Bangalore,0,Mobile,0,0,1796,2588.93,1,0,430,6,1,0
T0035936,U4600,2446.44,NEFT,21-12-2024 07:40,Delhi,0,Mobile,0,0,3430,3207.46,6,0,286,7,1,0
T0093141,U10278,4793.18,IMPS,03-08-2024 12:59,Chennai,0,Mobile,0,0,1084,3703.69,1,1,282,12,1,0
T0051337,U6128,4156.71,IMPS,07-05-2024 21:50,Delhi,1,Mobile,1,1,3192,3275.39,5,1,1053,21,0,1
T0081125,U9097,5644.76,UPI,19-12-2024 19:12,Delhi,0,Desktop,0,0,893,4761.39,3,0,365,19,0,0
T0000062,U1006,4144.52,IMPS,29-01-2024 10:48,Bangalore,0,Mobile,0,0,667,4569.84,2,1,318,10,0,0
T0080925,U9079,2752.52,RTGS,08-10-2024 06:28,Bangalore,0,Desktop,1,0,623,3638.46,2,0,329,6,0,0
T0073570,U8359,3793.56,RTGS,26-11-2024 09:36,Chennai,0,Desktop,0,0,3646,3157.38,1,0,715,9,0,0
T0026601,U3668,6106.28,NEFT,11-08-2024 09:19,Mumbai,0,Mobile,0,0,1871,5109.73,3,1,243,9,1,0
T0063946,U7390,4130.52,RTGS,30-10-2024 17:47,Chennai,0,Mobile,0,0,2020,2889.47,4,1,250,1,0,1
T0097349,U10713,3992.36,UPI,16-07-2024 03:16,Delhi,0,Mobile,0,1,101,4085.56,3,0,270,3,0,0
T0054025,U6398,4590.88,UPI,12-10-2024 04:00,Bangalore,1,Mobile,0,0,2297,4653.06,2,0,491,4,1,0
T0006993,U1704,1951.48,ATM Withdrawal,09-12-2024 03:13,Hyderabad,0,Desktop,0,0,2803,2435.08,1,0,1154,3,0,0
T0067817,U7779,2391.8,IMPS,10-03-2024 20:20,Kolkata,0,Mobile,0,0,2931,2642.64,3,0,1019,20,1,0
T0023247,U3339,2503.4,IMPS,08-03-2024 22:00,Kolkata,0,Mobile,0,0,420,3012.44,6,1,625,22,0,0
T0040324,U5030,4213.86,UPI,19-03-2024 10:59,Bangalore,0,Mobile,0,0,2348,4929.87,5,0,54,10,0,0
T0093034,U10266,3600.48,UPI,24-09-2024 16:15,Hyderabad,0,Mobile,0,0,486,3275.6,2,1,1361,16,0,0
T0092303,U10194,11691.58,POS,21-07-2024 21:20,Hyderabad,0,Mobile,1,0,3308,3349.83,1,0,487,21,1,1
T0010824,U2088,4025.83,NEFT,02-08-2024 15:16,Kolkata,0,Mobile,0,0,2369,2858.63,1,1,224,15,0,0
T0084531,U9427,3453.86,ATM Withdrawal,31-03-2024 18:39,Bangalore,0,Mobile,0,0,2569,4059.29,1,0,211,18,1,0
T0042057,U5197,3752.29,UPI,29-03-2024 03:55,Delhi,0,Tablet,0,0,495,3620.94,4,0,458,3,0,0
T0052544,U6251,4253.77,NEFT,11-01-2024 04:54,Mumbai,0,Desktop,1,0,720,4217.91,3,0,16,4,0,0
T0009510,U1960,1948.45,UPI,23-08-2024 17:49,Bangalore,0,Desktop,1,0,241,2654.99,2,1,424,17,0,0
T0001467,U1146,4372.16,ATM Withdrawal,06-05-2024 14:36,Delhi,0,Desktop,0,0,1597,4140.91,4,1,266,14,0,0
T0028922,U3904,4368.73,NEFT,28-10-2024 18:54,Chennai,0,Tablet,0,0,2694,3710.15,1,0,1182,18,0,0
T0043952,U5381,3145.16,UPI,16-09-2024 14:25,Delhi,0,Mobile,0,0,3132,2978.61,1,0,307,14,0,0
T0093007,U10263,4972.56,NEFT,11-10-2024 00:23,Bangalore,0,Mobile,0,0,623,4562.92,2,0,1096,0,0,0
T0051592,U6153,2281.95,UPI,12-11-2024 00:32,Kolkata,0,Mobile,0,0,3258,3283.43,2,0,207,0,0,0
T0092645,U10228,1217.83,IMPS,06-04-2024 19:48,Chennai,0,Mobile,0,0,3387,1977.08,4,0,1273,19,1,0
T0034333,U4444,3893.27,IMPS,26-07-2024 15:46,Kolkata,0,Desktop,0,0,681,3312.64,2,1,1426,15,0,0
T0076962,U8694,4295.39,NEFT,19-09-2024 10:36,Kolkata,0,Mobile,0,1,282,5001.49,1,1,494,10,0,0
T0068421,U7840,3789.88,ATM Withdrawal,19-09-2024 22:04,Chennai,0,Mobile,0,0,3201,3709.11,2,0,1006,22,0,0
T0026000,U3610,1030.79,UPI,20-05-2024 10:41,Hyderabad,0,Mobile,0,0,1564,3064.49,1,0,195,10,0,0
T0003396,U1351,1887.4,UPI,11-02-2024 06:13,Mumbai,0,Mobile,0,0,2723,2033.36,0,0,1323,6,1,0
T0066207,U7617,2215.33,RTGS,06-04-2024 10:13,Hyderabad,1,Mobile,0,0,2767,3378.34,2,0,219,10,1,0
T0003329,U1344,3804.43,RTGS,17-06-2024 18:30,Chennai,0,Mobile,0,0,1432,5058.11,1,0,1095,18,0,0
T0034274,U4440,4363.395,UPI,25-09-2024 09:52,Delhi,1,Mobile,1,1,2405,2424,2,0,992,9,0,1
T0081150,U9100,4229.35,UPI,30-08-2024 09:41,Delhi,0,Mobile,0,1,1133,3860.27,3,0,1112,9,0,0
T0029198,U3933,2332.24,RTGS,30-11-2024 02:50,Delhi,0,Desktop,1,0,263,4656.64,1,0,329,2,1,0
T0077510,U8750,4193.83,RTGS,20-10-2024 04:43,Bangalore,0,Mobile,0,0,134,4822.04,2,2,1334,4,1,0
T0081200,U9104,2837.1,UPI,26-07-2024 04:53,Bangalore,0,Mobile,0,0,1711,2959.36,1,1,522,4,0,0
T0071100,U8115,3770.34,ATM Withdrawal,03-04-2024 00:56,Kolkata,0,Mobile,1,0,2324,3882.51,1,1,515,0,0,0
T0082027,U9185,4833.84,ATM Withdrawal,30-07-2024 03:53,Hyderabad,0,Mobile,0,0,1797,4302.03,2,0,1258,3,0,0
T0039525,U4952,3060.26,RTGS,17-04-2024 18:11,Chennai,0,Mobile,0,1,381,2809.82,1,0,417,18,0,0
T0067030,U7699,8295.075,NEFT,30-11-2024 10:18,Mumbai,1,Mobile,1,1,2928,5600.48,1,0,1184,10,1,1
T0098230,U10802,4053.83,IMPS,28-02-2024 15:27,Bangalore,0,Mobile,0,0,2121,4177.27,1,0,841,15,0,0
T0003238,U1334,3831.88,ATM Withdrawal,22-01-2024 14:05,Delhi,0,Mobile,0,0,2276,4477.63,2,0,469,14,0,0
T0070068,U8011,3786.19,UPI,23-05-2024 17:34,Chennai,0,Desktop,0,0,509,3102.75,1,0,1305,17,0,0
T0095769,U10552,5554.3,NEFT,03-05-2024 02:20,Delhi,0,Mobile,0,0,521,4727.73,1,0,738,2,0,0
T0003351,U1346,4149.96,NEFT,09-11-2024 17:33,Mumbai,0,Mobile,0,0,3283,2786.81,2,0,1366,17,1,0
T0068051,U7802,3986.81,IMPS,01-08-2024 05:13,Hyderabad,0,Desktop,0,0,2300,4422.78,2,0,773,5,0,0
T0029955,U4011,455.9782737,NEFT,09-06-2024 21:00,Mumbai,0,Mobile,0,1,699,4354.38,6,0,703,21,1,1
T0012021,U2208,4032.92,POS,17-03-2024 10:07,Bangalore,0,Desktop,0,0,3317,5673.21,3,0,218,10,1,0
T0045625,U5548,2008.62,IMPS,23-06-2024 23:54,Delhi,0,Mobile,1,0,1609,2245.01,5,1,627,23,1,0
T0057783,U6778,5406.87,RTGS,05-02-2024 19:59,Kolkata,0,Tablet,0,0,692,4928.27,0,2,812,19,0,0
T0085427,U9509,3601.17,UPI,09-09-2024 01:34,Kolkata,0,Tablet,0,0,1216,4029.39,1,1,854,1,0,0
T0033729,U4382,4417.15,NEFT,02-02-2024 19:07,Hyderabad,0,Desktop,0,0,1643,4023.58,2,3,165,19,0,0
T0087574,U9727,3630.53,NEFT,10-12-2024 02:46,Chennai,0,Mobile,0,0,384,4355.69,1,0,426,2,0,0
T0020280,U3040,4426.56,UPI,05-02-2024 15:59,Delhi,0,Mobile,0,0,2778,3136.82,3,0,524,15,0,0
T0022069,U3214,4735.38,IMPS,09-08-2024 09:21,Chennai,0,Mobile,0,0,3175,3811.89,2,0,392,9,0,0
T0066271,U7623,2529.96,NEFT,09-04-2024 19:01,Kolkata,0,Mobile,0,0,2869,4579.06,0,1,1221,19,0,0
T0092108,U10177,2667.23,POS,30-11-2024 05:33,Bangalore,0,Desktop,1,0,1884,3731.98,1,0,918,5,1,0
T0085969,U9567,4917.76,UPI,06-11-2024 11:00,Delhi,0,Mobile,0,0,2494,5306.22,1,0,39,11,0,0
T0082874,U9268,3266.77,ATM Withdrawal,07-08-2024 05:11,Chennai,0,Mobile,0,0,1504,2939.36,1,0,1008,5,0,0
T0081043,U9090,6618.66,ATM Withdrawal,15-03-2024 22:44,Mumbai,0,Mobile,0,0,2726,4797.73,1,0,579,22,0,0
T0061283,U7122,2050.44,RTGS,10-12-2024 06:15,Hyderabad,0,Mobile,0,0,981,3637.07,0,0,411,6,0,0
T0038593,U4867,3076,RTGS,23-06-2024 07:56,Kolkata,0,Tablet,0,0,588,2865.63,1,0,952,7,1,0
T0044187,U5402,3168.57,UPI,13-03-2024 06:22,Chennai,1,Mobile,0,1,1285,3478.73,1,0,787,6,0,0
T0038676,U4874,3263.76,POS,30-05-2024 22:20,Chennai,0,Tablet,0,0,1923,3604.52,2,1,551,22,0,0
T0095291,U10499,3088.31,UPI,08-11-2024 07:19,Chennai,0,Mobile,0,0,955,4492.36,2,0,1376,7,0,0
T0100031,U10984,3812.98,IMPS,15-11-2024 15:43,Delhi,0,Mobile,0,1,2063,3058.88,0,0,605,15,0,0
T0077563,U8755,2981.54,UPI,12-09-2024 04:22,Delhi,0,Mobile,0,0,3462,2786.3,0,0,1133,4,0,0
T0052281,U6224,2574.2,UPI,26-10-2024 07:46,Kolkata,0,Mobile,0,0,3610,4705.91,3,1,1247,7,1,0
T0087917,U9760,3112.66,UPI,21-05-2024 17:48,Delhi,0,Mobile,0,0,3608,4229.66,0,0,410,17,0,0
T0039395,U4938,3158.76,UPI,07-07-2024 06:05,Chennai,0,Mobile,0,0,766,2954.83,2,0,1130,6,1,0
T0049379,U5932,5971.89,NEFT,22-05-2024 07:41,Hyderabad,0,Mobile,0,1,2799,5769.92,2,0,55,7,0,0
T0010563,U2063,5485.54,RTGS,21-06-2024 22:18,Kolkata,0,Mobile,0,0,2845,3790.3,4,1,124,22,0,0
T0045253,U5513,3075.89,UPI,06-08-2024 04:20,Hyderabad,0,Tablet,0,0,461,3078.63,19,0,3,4,0,1
T0025815,U3591,2697.32,RTGS,03-04-2024 19:28,Bangalore,0,Mobile,0,0,1366,3672.72,3,1,866,19,0,0
T0095553,U10528,9748.575,NEFT,26-07-2024 12:01,Bangalore,1,Tablet,1,1,2386,5604.71,3,1,247,12,0,1
T0057511,U6751,2649.14,NEFT,19-07-2024 22:35,Kolkata,0,Mobile,0,0,2983,4442.6,0,1,773,22,0,0
T0037923,U4801,427.3009825,UPI,05-10-2024 20:14,Delhi,0,Mobile,0,1,1994,3852.13,6,0,464,20,1,1
T0037871,U4796,2334.94,UPI,21-03-2024 02:49,Kolkata,0,Mobile,0,0,2042,2875.43,1,1,1279,2,0,0
T0047504,U5739,3728.94,RTGS,20-08-2024 05:01,Chennai,0,Mobile,0,0,1990,3142.18,4,1,122,5,0,0
T0075077,U8511,3888.06,NEFT,23-07-2024 15:05,Kolkata,0,Mobile,0,0,1824,2558.17,2,0,1030,15,0,0
T0004458,U1448,5868.81,POS,03-08-2024 13:44,Hyderabad,0,Mobile,0,0,2044,5106.63,0,0,421,13,1,0
T0082608,U9245,5573.79,POS,23-02-2024 05:56,Chennai,0,Mobile,0,0,2017,4536.22,1,0,551,5,0,0
T0011055,U2110,7088.8,ATM Withdrawal,20-03-2024 06:02,Chennai,0,Mobile,1,1,2883,4632.44,2,0,585,6,0,1
T0043686,U5353,2322.23,UPI,26-05-2024 18:03,Bangalore,0,Mobile,0,0,1273,2398.49,3,0,998,18,1,0
T0065160,U7514,3948.49,UPI,07-07-2024 13:09,Mumbai,0,Desktop,1,0,3425,3062.29,4,1,603,13,1,0
T0065607,U7557,2420.13,UPI,10-11-2024 23:50,Mumbai,0,Mobile,0,0,2741,2967.58,0,0,1080,23,1,0
T0021623,U3170,977.99,IMPS,22-01-2024 06:14,Bangalore,0,Mobile,0,0,1035,1586.72,0,0,1390,6,0,0
T0044094,U5394,4242.5,UPI,27-09-2024 18:51,Chennai,0,Tablet,0,0,1753,3102.24,0,0,579,18,0,0
T0091514,U10118,1116.04,UPI,28-07-2024 03:11,Hyderabad,0,Mobile,0,0,2006,3091.53,0,1,1099,3,1,0
T0081347,U9119,3684.65,NEFT,15-03-2024 11:54,Mumbai,0,Desktop,0,0,3373,3389.66,2,0,864,11,0,0
T0039345,U4934,3931.82,IMPS,07-04-2024 14:08,Mumbai,0,Desktop,0,0,2017,4471.57,1,0,1027,14,1,0
T0031064,U4115,5599.63,IMPS,24-01-2024 08:00,Delhi,0,Tablet,0,0,2277,4771.18,3,0,1378,8,0,0
T0019990,U3010,4383.56,RTGS,29-01-2024 15:32,Mumbai,0,Desktop,0,0,2913,3874.31,2,2,337,15,0,0
T0019993,U3011,5712.65,UPI,08-10-2024 18:26,Delhi,0,Mobile,0,0,3045,5317.65,4,2,213,18,0,0
T0072976,U8302,3081.41,IMPS,19-01-2024 00:34,Mumbai,0,Mobile,0,0,2254,4670.16,3,0,793,0,0,0
T0087637,U9734,5328.99,IMPS,04-03-2024 16:21,Delhi,0,Mobile,0,0,3429,4468.57,0,0,131,16,0,0
T0042504,U5240,2432.41,UPI,14-04-2024 02:56,Bangalore,0,Mobile,0,0,2779,4142.91,3,0,869,2,1,0
T0083284,U9306,4252.9,UPI,26-01-2024 19:52,Kolkata,0,Mobile,0,0,1174,3234.21,2,1,928,19,0,0
T0015045,U2507,4789.09,UPI,17-06-2024 02:50,Delhi,0,Mobile,0,0,604,4136.33,5,0,217,2,0,0
T0046778,U5665,3323.47,NEFT,12-05-2024 16:36,Chennai,0,Tablet,0,0,862,4006.35,2,1,1010,16,1,0
T0021750,U3183,5927.86,NEFT,06-05-2024 17:30,Delhi,0,Desktop,0,0,1649,5765.65,0,2,1243,17,0,0
T0050248,U6016,4201.14,POS,09-01-2024 18:34,Kolkata,0,Mobile,0,0,2489,5074.01,3,0,826,18,0,0
T0097604,U10737,3290.09,NEFT,17-10-2024 21:34,Hyderabad,0,Mobile,0,0,106,2699.72,0,1,455,21,0,0
T0018750,U2884,7171.86,NEFT,30-09-2024 11:53,Bangalore,0,Mobile,0,0,2260,5057.18,0,0,1166,11,0,0
T0024231,U3436,6441.44,RTGS,18-12-2024 23:31,Bangalore,0,Mobile,0,0,2858,6642.91,5,0,237,23,0,0
T0035907,U4596,3197.32,ATM Withdrawal,31-08-2024 08:31,Hyderabad,0,Mobile,0,0,2485,3930.75,1,1,1228,8,1,0
T0094244,U10391,1905.23,IMPS,10-12-2024 09:44,Bangalore,0,Mobile,0,1,303,3715.65,1,0,1216,9,0,0
